 1980/07 221.14        38.64         4.63
 1980/08 223.91        33.24         5.98
 1980/09 214.42      -113.88        -7.99
 1980/10 209.32       -61.20       -21.16
 1980/11 213.11        45.48       -31.87
 1980/12 209.49       -43.44       -30.88
 1981/01 202.37       -85.44       -35.52
 1981/02 205.72        40.20       -38.63
 1981/03 208.79        36.84       -39.69
 1981/04 214.98        74.28       -35.30
 1981/05 220.63        67.80        -8.00
 1981/06 224.18        42.60         6.26
 1981/07 232.33        97.80        11.19
 1981/08 233.33        12.00         9.42
 1981/09 229.48       -46.20        15.06
 1981/10 231.52        24.48        22.20
 1981/11 223.13      -100.68        10.02
 1981/12 218.95       -50.16         9.46
 1982/01 224.81        70.32        22.44
 1982/02 235.31       126.00        29.59
 1982/03 241.23        71.04        32.44
 1982/04 244.11        34.56        29.13
 1982/05 236.96       -85.80        16.33
 1982/06 251.20       170.88        27.02
 1982/07 255.03        45.96        22.70
 1982/08 259.05        48.24        25.72
 1982/09 263.29        50.88        33.81
 1982/10 271.62        99.96        40.10
 1982/11 264.09       -90.36        40.96
 1982/12 241.94      -265.80        22.99
 1983/01 232.73      -110.52         7.92
 1983/02 236.12        40.68         0.81
 1983/03 238.25        25.56        -2.98
 1983/04 237.75        -6.00        -6.36
 1983/05 234.76       -35.88        -2.20
 1983/06 240.03        63.24       -11.17
 1983/07 240.52         5.88       -14.51
 1983/08 244.46        47.28       -14.59
 1983/09 242.35       -25.32       -20.94
 1983/10 232.89      -113.52       -38.73
 1983/11 235.03        25.68       -29.06
 1983/12 234.46        -6.84        -7.48
 1984/01 233.80        -7.92         1.07
 1984/02 233.60        -2.40        -2.52
 1984/03 225.27       -99.96       -12.98
 1984/04 225.20        -0.84       -12.55
 1984/05 230.48        63.36        -4.28
 1984/06 233.57        37.08        -6.46
 1984/07 243.07       114.00         2.55
 1984/08 242.26        -9.72        -2.20
 1984/09 245.46        38.40         3.11
 1984/10 246.75        15.48        13.86
 1984/11 243.63       -37.44         8.60
 1984/12 247.96        51.96        13.50
 1985/01 254.18        74.64        20.38
 1985/02 260.48        75.60        26.88
 1985/03 257.92       -30.72        32.65
 1985/04 251.85       -72.84        26.65
 1985/05 251.73        -1.44        21.25
 1985/06 248.84       -34.68        15.27
 1985/07 241.14       -92.40        -1.93
 1985/08 237.46       -44.16        -4.80
 1985/09 236.53       -11.16        -8.93
 1985/10 214.68      -262.20       -32.07
 1985/11 204.07      -127.32       -39.56
 1985/12 202.79       -15.36       -45.17
 1986/01 199.89       -34.80       -54.29
 1986/02 184.85      -180.48       -75.63
 1986/03 178.69       -73.92       -79.23
 1986/04 175.09       -43.20       -76.76
 1986/05 167.03       -96.72       -84.70
 1986/06 167.54         6.12       -81.30
 1986/07 158.61      -107.16       -82.53
 1986/08 154.18       -53.16       -83.28
 1986/09 154.73         6.60       -81.80
 1986/10 156.47        20.88       -58.21
 1986/11 162.85        76.56       -41.22
 1986/12 162.05        -9.60       -40.74
 1987/01 154.83       -86.64       -45.06
 1987/02 153.41       -17.04       -31.44
 1987/03 151.43       -23.76       -27.26
 1987/04 142.90      -102.36       -32.19
 1987/05 140.48       -29.04       -26.55
 1987/06 144.55        48.84       -22.99
 1987/07 150.29        68.88        -8.32
 1987/08 147.33       -35.52        -6.85
 1987/09 143.29       -48.48       -11.44
 1987/10 143.32         0.36       -13.15
 1987/11 135.40       -95.04       -27.45
 1987/12 128.24       -85.92       -33.81
 1988/01 127.69        -6.60       -27.14
 1988/02 129.17        17.76       -24.24
 1988/03 127.11       -24.72       -24.32
 1988/04 124.90       -26.52       -18.00
 1988/05 124.79        -1.32       -15.69
 1988/06 127.47        32.16       -17.08
 1988/07 133.02        66.60       -17.27
 198808 133.77         9.00       -13.56
 1988/09 134.32         6.60        -8.97
 1988/10 128.68       -67.68       -14.64
 1988/11 123.20       -65.76       -12.20
 1988/12 123.61         4.92        -4.63
 1989/01 127.36        45.00        -0.33
 1989/02 127.74         4.56        -1.43
 1989/03 130.55        33.72         3.44
 1989/04 132.04        17.88         7.14
 1989/05 137.86        69.84        13.07
 1989/06 143.98        73.44        16.51
 1989/07 140.42       -42.72         7.40
 1989/08 141.49        12.84         7.72
 1989/09 145.07        42.96        10.75
 1989/10 142.21       -34.32        13.53
 1989/11 143.53        15.84        20.33
 1989/12 143.69         1.92        20.08
 1990/01 144.98        15.48        17.62
 1990/02 145.69         8.52        17.95
 1990/03 153.31        91.44        22.76
 1990/04 158.46        61.80        26.42
 1990/05 154.04       -53.04        16.18
 1990/06 153.70        -4.08         9.72
 1990/07 149.04       -55.92         8.62
 1990/08 147.46       -18.96         5.97
 1990/09 138.44      -108.24        -6.63
 1990/10 129.59      -106.20       -12.62
 1990/11 129.22        -4.44       -14.31
 1990/12 133.89        56.04        -9.80
 1991/01 133.70        -2.28       -11.28
 1991/02 130.54       -37.92       -15.15
 1991/03 137.39        82.20       -15.92
 1991/04 137.11        -3.36       -21.35
 1991/05 138.22        13.32       -15.82
 1991/06 139.75        18.36       -13.95
 1991/07 137.83       -23.04       -11.21
 1991/08 136.82       -12.12       -10.64
 1991/09 134.30       -30.24        -4.14
 1991/10 130.77       -42.36         1.18
 1991/11 129.63       -13.68         0.41
 1991/12 128.04       -19.08        -5.85
 1992/01 125.46       -30.96        -8.24
 1992/02 127.70        26.88        -2.84
 1992/03 132.86        61.92        -4.53
 1992/04 133.54         8.16        -3.57
 1992/05 130.77       -33.24        -7.45
 1992/06 126.84       -47.16       -12.91
 1992/07 125.88       -11.52       -11.95
 1992/08 126.23         4.20       -10.59
 1992/09 122.60       -43.56       -11.70
 1992/10 121.17       -17.16        -9.60
 1992/11 123.88        32.52        -5.75
 1992/12 124.04         1.92        -4.00
 1993/01 124.99        11.40        -0.47
 1993/02 120.76       -50.76        -6.94
 1993/03 117.02       -44.88       -15.84
 1993/04 112.41       -55.32       -21.13
 1993/05 110.34       -24.84       -20.43
 1993/06 107.41       -35.16       -19.43
 1993/07 107.69         3.36       -18.19
 1993/08 103.77       -47.04       -22.46
 1993/09 105.57        21.60       -17.03
 1993/10 107.02        17.40       -14.15
 1993/11 107.88        10.32       -16.00
 1993/12 109.91        24.36       -14.13
 1994/01 111.44        18.36       -13.55
 1994/02 106.30       -61.68       -14.46
 1994/03 105.10       -14.40       -11.92
 1994/04 103.48       -19.44        -8.93
 1994/05 103.75         3.24        -6.59
 1994/06 102.53       -14.64        -4.88
 1994/07 98.45       -48.96        -9.24
 1994/08 99.94        17.88        -3.83
 1994/09 98.77       -14.04        -6.80
 1994/10 98.35        -5.04        -8.67
 1994/11 98.04        -3.72        -9.84
 1994/12 100.18        25.68        -9.73
 1995/01 99.77        -4.92       -11.67
 1995/02 98.24       -18.36        -8.06
 1995/03 90.52       -92.64       -14.58
 1995/04 83.69       -81.96       -19.79
 1995/05 85.11        17.04       -18.64
 1995/06 84.64        -5.64       -17.89
 1995/07 87.40        33.12       -11.05
 1995/08 94.74        88.08        -5.20
 1995/09 100.55        69.72         1.78
 1995/10 100.84         3.48         2.49
 1995/11 101.94        13.20         3.90
 1995/12 101.85        -1.08         1.67
 1996/01 105.75        46.80         5.98
 1996/02 105.79         0.48         7.55
 1996/03 105.94         1.80        15.42
 1996/04 107.20        15.12        23.51
 1996/05 106.34       -10.32        21.23
 1996/06 108.96        31.44        24.32
 1996/07 109.19         2.76        21.79
 1996/08 107.87       -15.84        13.13
 1996/09 109.93        24.72         9.38
 1996/10 112.41        29.76        11.57
 1996/11 112.30        -1.32        10.36
 1996/12 113.98        20.16        12.13
 1997/01 117.91        47.16        12.16
 1997/02 122.96        60.60        17.17
 1997/03 122.77        -2.28        16.83
 1997/04 125.64        34.44        18.44
 1997/05 119.19       -77.40        12.85
 1997/06 114.29       -58.80         5.33
 1997/07 115.38        13.08         6.19
 1997/08 117.93        30.60        10.06
 1997/09 120.89        35.52        10.96
 1997/10 121.06         2.04         8.65
 1997/11 125.38        51.84        13.08
 1997/12 129.73        52.20        15.75
 1998/01 129.55        -2.16        11.64
 1998/02 125.85       -44.40         2.89
 1998/03 129.08        38.76         6.31
 1998/04 131.75        32.04         6.11
 1998/05 134.90        37.80        15.71
 1998/06 140.33        65.16        26.04
 1998/07 140.79         5.52        25.41
 1998/08 144.68        46.68        26.75
 1998/09 134.48      -122.40        13.59
 1998/10 121.05      -161.16        -0.01
 1998/11 120.29        -9.12        -5.09
 1998/12 117.07       -38.64       -12.66
 1999/01 113.29       -45.36       -16.26
 1999/02 116.67        40.56        -9.18
 1999/03 119.47        33.60        -9.61
 1999/04 119.77         3.60       -11.98
 1999/05 122.00        26.76       -12.90
 1999/06 120.72       -15.36       -19.61
 1999/07 119.33       -16.68       -21.46
 1999/08 113.23       -73.20       -31.45
 1999/09 106.88       -76.20       -27.60
 1999/10 105.97       -10.92       -15.08
 1999/11 104.65       -15.84       -15.64
 1999/12 102.58       -24.84       -14.49
 2000/01 105.30        32.64        -7.99
 2000/02 109.39        49.08        -7.28
 2000/03 106.31       -36.96       -13.16
 2000/04 105.63        -8.16       -14.14
 2000/05 108.32        32.28       -13.68
 2000/06 106.13       -26.28       -14.59
 2000/07 108.21        24.96       -11.12
 2000/08 108.08        -1.56        -5.15
 2000/09 106.84       -14.88        -0.04
 2000/10 108.44        19.20         2.47
 2000/11 109.01         6.84         4.36
 2000/12 112.21        38.40         9.63
